step_name,identifier,data_index,monotonic_sec,approx_realtime_sec,message_timestamp,brick_voltage[0],brick_voltage[1],brick_voltage[2],brick_voltage[3],brick_voltage[4],pack_voltage,pack_current,brick_heater_temperature[thermistor_brick1],brick_heater_temperature[thermistor_brick3_afe],brick_heater_temperature[thermistor_brick5],sys_current,is_fault_line_active,hw_undervoltage_vbatt,hw_overvoltage_vbatt,hw_ntc_undertemperature,hw_ntc_severe_overtemperature,hw_ntc_overtemperature,hw_persistent_short_circuit_discharge,hw_short_circuit_discharge,hw_persistent_overcurrent_discharge,hw_persistent_overcurrent_charge,hw_overcurrent_discharge,hw_overcurrent_charge,hw_vbatt_sum_check_fail,hw_faultn_ext,adc_channel_b,enabled,voltage,resistance,power_supply_voltage,battery_voltage,current_counter,adc_channel_c,timestamp,current,dock_thermistor_resistance,setpoint_voltage,adc_channel_a,adc_channel_d,setpoint_current,vsys_current
Unknown,/battery_monitor.battery_monitor_custom_telemetry,128,1275617.80158,1744824951.81126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0174738932400941,0.0066367802210152,,,1744824960.0,,12249.994140625,,,,,0.0383004918694496
Unknown,/htf.shunt.status,129,1275617.81002,1744824951.8197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0040000001899898,,,,3983.0,,1744824960.0,0.0020000000949949,,,,,,
Unknown,/htf.shunt.status,130,1275617.83024,1744824951.83993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0040000001899898,,,,3983.0,,1744824960.0,0.0020000000949949,,,,,,
Unknown,/htf.shunt.status,131,1275617.85075,1744824951.86043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0040000001899898,,,,3983.0,,1744824960.0,0.0,,,,,,
Unknown,/htf.shunt.status,132,1275617.89037,1744824951.90006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0040000001899898,,,,3983.0,,1744824960.0,0.0,,,,,,
Unknown,/htf.shunt.status,135,1275617.90096,1744824951.91064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1829999983310699,,,,3983.0,,1744824960.0,0.0,,,,,,
Unknown,/htf.shunt.status,136,1275617.95067,1744824951.96036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1829999983310699,,,,3983.0,,1744824960.0,-0.0020000000949949,,,,,,
Unknown,/htf.shunt.status,137,1275617.96183,1744824951.97152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1829999983310699,,,,3983.0,,1744824960.0,-0.0020000000949949,,,,,,
Unknown,/htf.shunt.status,138,1275617.99059,1744824952.00027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1829999983310699,,,,3983.0,,1744824960.0,-0.0020000000949949,,,,,,
Unknown,/htf.shunt.status,139,1275618.01055,1744824952.02024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1829999983310699,,,,3983.0,,1744824960.0,-0.0020000000949949,,,,,,
Unknown,/htf.shunt.status,140,1275618.03074,1744824952.04042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1829999983310699,,,,3983.0,,1744824960.0,0.0,,,,,,
Unknown,/htf.shunt.status,141,1275618.07048,1744824952.08016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1829999983310699,,,,3983.0,,1744824960.0,0.006000000052154,,,,,,
Unknown,/htf.shunt.status,142,1275618.08083,1744824952.09051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0120000001043081,,,,3983.0,,1744824960.0,0.006000000052154,,,,,,
Unknown,/htf.bk_power_supply.status,143,1275618.10084,1744824952.11052,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,,,,,1744824960.0,0.0,,0.0,,,0.0,
